level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	7	1	1	13	2	269	1115	78	25	25.608963	)11:١(
5	7	1	1	13	3	842	1101	65	43	88.793159	صباحاً
5	7	1	1	13	4	581	1114	65	26	12.165665	)+427(
5	7	1	1	13	5	506	1101	65	43	83.137337	صباحاً‎
5	7	1	1	13	6	917	1115	65	25	44.256264	)1:٠١(
4	7	1	1	14	0	1384	1155	836	141	-1	
5	7	1	1	14	1	1779	1210	51	39	93.179115	تأجير
5	7	1	1	14	2	1728	1210	42	39	92.243248	موقع
5	7	1	1	14	3	1660	1210	59	39	91.860519	لتشغيل
5	7	1	1	14	4	1609	1210	42	39	91.860519	ميني
5	7	1	1	14	5	1553	1210	47	39	91.982162	ماركت
5	7	1	1	14	6	1525	1210	19	39	76.459198	في
5	7	1	1	14	7	1462	1210	53	39	92.684624	حديقة
5	7	1	1	14	8	1384	1210	70	39	92.354744	الحيوان‎
5	7	1	1	14	9	2142	1155	78	141	76.185036	8
4	7	1	1	15	0	1369	1356	476	30	-1	
5	7	1	1	15	1	1794	1351	51	39	93.262253	تأجير
5	7	1	1	15	2	1745	1351	40	39	92.943985	موقع
5	7	1	1	15	3	1677	1351	59	39	92.272491	لتشغيل
5	7	1	1	15	4	1611	1351	53	39	92.827515	المطعم
5	7	1	1	15	5	1538	1351	64	39	92.328896	الرئيسي
5	7	1	1	15	6	1511	1351	18	39	66.860527	في
5	7	1	1	15	7	1447	1351	53	39	92.824608	حديقة
5	7	1	1	15	8	1369	1351	70	39	92.703087	الحيوان‎
4	7	1	1	16	0	1319	1498	576	30	-1	
5	7	1	1	16	1	1844	1498	51	28	93.096207	تأجير
5	7	1	1	16	2	1794	1502	44	25	93.235619	موقع
5	7	1	1	16	3	1722	1502	65	23	93.130310	لتشغيل
5	7	1	1	16	4	1678	1503	37	20	93.291183	محل
5	7	1	1	16	5	1642	1508	29	19	97.014038	بيع
5	7	1	1	16	6	1561	1502	73	23	92.901230	الوجبات
5	7	1	1	16	7	1480	1502	73	23	93.233124	السريعة
5	7	1	1	16	8	1460	1502	13	26	87.053200	في
5	7	1	1	16	9	1397	1502	55	21	92.367554	حديقة
5	7	1	1	16	10	1319	1502	71	23	92.334320	الحيوان‎
4	7	1	1	17	0	485	1593	1735	36	-1	
5	7	1	1	17	1	1474	1603	104	23	89.398689	والمواصفات
5	7	1	1	17	2	1408	1604	58	24	91.282013	وتقديم
5	7	1	1	17	3	1320	1603	81	25	92.252983	عطاءاتهم
5	7	1	1	17	4	1236	1593	78	34	88.884850	إلكترونياً
5	7	1	1	17	5	1206	1607	24	18	93.168320	من
5	7	1	1	17	6	1157	1604	42	20	96.979973	خلال
5	7	1	1	17	7	1094	1605	56	22	93.211792	تحميل
5	7	1	1	17	8	1032	1604	55	23	92.979851	تطبيق
5	7	1	1	17	9	957	1603	67	24	92.489830	(فرص)
5	7	1	1	17	10	916	1604	33	25	93.199738	على
5	7	1	1	17	11	840	1599	67	28	93.045776	الأجهزة
5	7	1	1	17	12	778	1603	53	24	93.250610	الذكية
5	7	1	1	17	13	753	1599	18	27	93.291878	أو
5	7	1	1	17	14	683	1603	63	23	93.283508	الدخول
5	7	1	1	17	15	643	1604	33	25	93.305801	على
5	7	1	1	17	16	583	1603	51	26	87.666756	الموقع
5	7	1	1	17	17	485	1601	90	28	41.328979	الإلكتروني:‎
5	7	1	1	17	18	1590	1589	22	51	74.783485	Log
5	7	1	1	17	19	1614	1603	41	24	63.605431	pill
5	7	1	1	17	20	2145	1604	55	23	92.681519	بإمكان
5	7	1	1	17	21	2068	1603	70	24	92.312447	الراغبين
5	7	1	1	17	22	1996	1603	63	25	92.933815	الاطلاع
5	7	1	1	17	23	1956	1604	33	25	93.304985	على
5	7	1	1	17	24	1881	1603	67	24	92.869522	تفاصيل
5	7	1	1	17	25	1791	1603	83	17	92.043236	المنافسات
5	7	1	1	17	26	1727	1603	57	24	89.168541	وشراء
5	7	1	1	17	27	1663	1603	56	24	93.089996	كراسة‎
5	7	1	1	17	28	2207	1612	13	2	93.133232	-
4	7	1	1	18	0	1886	1641	328	26	-1	
5	7	1	1	18	1	1886	1641	328	26	68.117943	.(https://Furas.momra.gov.sa)
4	7	1	1	19	0	1492	1813	728	26	-1	
5	7	1	1	19	1	2177	1804	48	39	92.443527	يعلن
5	7	1	1	19	2	2102	1804	64	39	92.801208	مستشفى
5	7	1	1	19	3	2034	1804	52	39	92.748016	القوات
5	7	1	1	19	4	1956	1804	65	39	93.232880	المسلحة
5	7	1	1	19	5	1870	1804	76	39	92.206337	بالجنوب
5	7	1	1	19	6	1802	1804	59	39	90.874252	(خميس
5	7	1	1	19	7	1729	1804	62	39	93.126366	مشيط)
5	7	1	1	19	8	1697	1804	23	39	93.259972	عن
5	7	1	1	19	9	1653	1804	33	39	91.457634	طرح
5	7	1	1	19	10	1566	1804	81	39	91.457634	المزايدات
5	7	1	1	19	11	1492	1804	59	39	93.042786	التالية:‎
4	7	1	1	20	0	248	1983	374	42	-1	
5	7	1	1	20	1	566	1987	56	24	79.475586	الإئنين
5	7	1	1	20	2	248	1983	60	42	75.802467	الإئنين‎
4	7	1	1	21	0	210	2022	1793	29	-1	
5	7	1	1	21	1	831	2026	53	23	93.949913	ريال
5	7	1	1	21	2	524	2025	135	25	44.092300	1ه
5	7	1	1	21	3	210	2025	136	25	49.853241	مه‎
5	7	1	1	21	4	898	2031	26	6	87.557159	٠
5	7	1	1	21	5	1952	2017	51	38	92.716911	تأجير
5	7	1	1	21	6	1902	2017	42	38	92.690720	موقع
5	7	1	1	21	7	1824	2017	70	38	92.654778	تموينات
5	7	1	1	21	8	1753	2017	62	38	91.635406	بالمجمع
5	7	1	1	21	9	1679	2017	63	38	93.112595	التجاري
5	7	1	1	21	10	1620	2017	43	38	92.482910	التابع
5	7	1	1	21	11	1539	2017	72	38	43.386185	المستشفى
5	7	1	1	21	12	1470	2017	53	38	92.438904	القوات
5	7	1	1	21	13	1392	2017	66	38	92.667343	المسلحة
5	7	1	1	21	14	1306	2017	76	38	92.277206	بالجنوب
5	7	1	1	21	15	1029	2025	147	26	26.544914	لمم‎
4	7	1	1	22	0	202	2051	459	42	-1	
5	7	1	1	22	1	202	2051	66	42	82.069580	صباحاً‎
5	7	1	1	22	2	278	2051	76	42	13.561340	)٠0:٠١(
5	7	1	1	22	3	522	2051	63	42	79.672935	صباحاً‎
5	7	1	1	22	4	595	2064	66	25	70.221191	)4:0(
4	7	1	1	23	0	248	2124	374	50	-1	
5	7	1	1	23	1	565	2137	57	24	89.685806	الإثنين
5	7	1	1	23	2	248	2124	60	50	89.831512	الإثنين‎
4	7	1	1	24	0	210	2167	1975	38	-1	
5	7	1	1	24	1	831	2176	53	23	93.625298	ريال
5	7	1	1	24	2	524	2175	135	25	41.579391	1ه
5	7	1	1	24	3	210	2175	136	25	49.404091	مه‎
5	7	1	1	24	4	898	2181	26	6	90.659103	٠
5	7	1	1	24	5	1031	2175	145	26	2.715851	t-a/\tto/to
5	7	1	1	24	6	1912	2167	53	38	92.368568	تأجير
5	7	1	1	24	7	1860	2167	43	38	92.532356	موقع
5	7	1	1	24	8	1807	2167	44	38	91.647987	مطعم
5	7	1	1	24	9	1729	2167	70	38	91.848930	ووجبات
5	7	1	1	24	10	1665	2167	55	38	91.552757	سريعة
5	7	1	1	24	11	1577	2167	77	38	92.314842	بمستشفى
5	7	1	1	24	12	1508	2167	53	38	92.730164	القوات
5	7	1	1	24	13	1430	2167	66	38	92.992393	المسلحة
5	7	1	1	24	14	1344	2167	77	38	92.055618	بالجنوب‎
5	7	1	1	24	15	2176	2176	9	16	78.480499	0
4	7	1	1	25	0	201	2200	467	44	-1	
5	7	1	1	25	1	201	2200	66	44	86.287201	صباحاً‎
5	7	1	1	25	2	278	2214	76	25	36.312798	)11:٠١(
5	7	1	1	25	3	514	2200	65	43	80.866440	صباحاً‎
5	7	1	1	25	4	589	2214	79	25	17.539406	(Vs)
4	7	1	1	26	0	248	2282	1813	52	-1	
5	7	1	1	26	1	1940	2306	51	20	78.577980	تشغيل
5	7	1	1	26	2	1899	2306	4	4	92.873520	مبنى
5	7	1	1	26	3	1817	2306	57	15	92.456001	المواقف
5	7	1	1	26	4	1755	2306	48	15	92.140106	الأدوار
5	7	1	1	26	5	1661	2306	61	15	92.977829	والمواقف
5	7	1	1	26	6	1574	2298	77	36	92.172829	الخارجية
5	7	1	1	26	7	1502	2306	102	16	92.663368	التابعة
5	7	1	1	26	8	1475	2298	20	36	93.257782	له
5	7	1	1	26	9	1327	2298	74	36	91.853935	السيارات
5	7	1	1	26	10	1244	2298	70	36	91.462280	المخالفة
5	7	1	1	26	11	562	2282	60	52	84.130821	الإندين
5	7	1	1	26	12	248	2282	60	52	50.146675	الإفنين‎
5	7	1	1	26	13	2047	2302	14	20	85.896439	5
4	7	1	1	27	0	217	2307	1970	54	-1	
5	7	1	1	27	1	217	2325	123	24	31.625145	AVELO/A/Y
5	7	1	1	27	2	831	2326	51	23	94.044388	ريال
5	7	1	1	27	3	530	2325	124	24	38.151772	كاه‎
5	7	1	1	27	4	895	2330	29	7	70.784454	0٠
5	7	1	1	27	5	1322	2313	48	16	34.225899	ا
5	7	1	1	27	6	1131	2325	45	24	48.644424	هله
5	7	1	1	27	7	1031	2316	78	38	12.758598	11/م-ه‎
5	7	1	1	27	8	1563	2316	52	45	15.454819	oan
5	7	1	1	27	9	1648	2345	3	15	60.252895	|
5	7	1	1	27	10	1663	2345	18	15	66.747261	ات‎
5	7	1	1	27	11	1694	2307	88	53	47.971260	a4
5	7	1	1	27	12	1846	2307	80	24	38.484207	Se
5	7	1	1	27	13	1992	2312	54	18	89.701820	جير
5	7	1	1	27	14	1944	2326	7	3	52.389854	وتشغيل‎
5	7	1	1	27	15	2175	2326	12	15	91.585518	0
4	7	1	1	28	0	202	2345	1608	48	-1	
5	7	1	1	28	1	202	2350	65	43	84.301743	صباحاً‎
5	7	1	1	28	2	277	2350	77	43	4.042450	)٠١:٠١(
5	7	1	1	28	3	1731	2349	79	21	92.432243	بمستشفى
5	7	1	1	28	4	1659	2345	51	23	93.238251	القوات
5	7	1	1	28	5	1586	2337	69	39	93.186722	المسلحة
5	7	1	1	28	6	1500	2337	73	39	92.436516	بالجنوب
5	7	1	1	28	7	594	2363	67	26	57.155819	(4:0)
5	7	1	1	28	8	522	2350	62	43	80.921722	صباحاً‎
4	7	1	1	29	0	253	2444	1967	30	-1	
5	7	1	1	29	1	2172	2439	30	39	93.299103	على
5	7	1	1	29	2	2089	2439	69	39	92.989021	الراغبين
5	7	1	1	29	3	2067	2439	15	39	90.323441	في
5	7	1	1	29	4	2018	2439	38	39	92.461014	شراء
5	7	1	1	29	5	1933	2439	74	39	38.293232	الكراسة»
5	7	1	1	29	6	1874	2439	48	39	92.612427	تقديم
5	7	1	1	29	7	1833	2439	33	39	93.264175	شيك
5	7	1	1	29	8	1777	2439	45	39	91.802322	مصدق
5	7	1	1	29	9	1718	2439	50	39	92.687065	بقيمة
5	7	1	1	29	10	1640	2439	67	39	93.073967	الكراسة
5	7	1	1	29	11	1592	2439	40	39	93.228180	باسم
5	7	1	1	29	12	1504	2439	79	39	92.112091	(مستشفى
5	7	1	1	29	13	1436	2439	52	39	93.285202	القوات
5	7	1	1	29	14	1358	2439	65	39	93.250298	المسلحة
5	7	1	1	29	15	1265	2439	83	39	92.289680	بالجنوب)
5	7	1	1	29	16	1233	2439	23	39	92.740417	مع
5	7	1	1	29	17	1175	2439	49	39	93.256271	تقديم
5	7	1	1	29	18	1087	2439	79	39	92.794044	عطاءاتهم
5	7	1	1	29	19	1011	2439	65	39	92.359467	مشفوعة
5	7	1	1	29	20	946	2439	57	39	92.951904	بخطاب
5	7	1	1	29	21	892	2439	42	39	92.537270	ضمان
5	7	1	1	29	22	814	2439	62	39	93.223137	ابتدائي
5	7	1	1	29	23	758	2439	47	39	93.052361	بنسبة
5	7	1	1	29	24	734	2439	18	39	93.276222	لا
5	7	1	1	29	25	697	2439	28	39	96.120392	تقل
5	7	1	1	29	26	668	2439	20	39	96.803879	عن
5	7	1	1	29	27	600	2447	58	25	52.798668	(15))
5	7	1	1	29	28	573	2439	18	39	93.262016	من
5	7	1	1	29	29	524	2439	40	39	93.109009	قيمة
5	7	1	1	29	30	458	2439	57	39	92.790771	الأجرة
5	7	1	1	29	31	380	2439	68	39	92.898911	السنوية
5	7	1	1	29	32	319	2439	55	39	92.898911	للعطاء
5	7	1	1	29	33	253	2439	53	39	92.933197	المقدم.‎
5	7	1	1	29	34	2208	2457	12	2	92.436668	-
4	7	1	1	30	0	1634	2487	586	25	-1	
5	7	1	1	30	1	2162	2487	38	25	93.219368	تقدم
5	7	1	1	30	2	2073	2487	81	17	92.486046	العطاءات
5	7	1	1	30	3	2046	2487	20	23	93.245384	إلى
5	7	1	1	30	4	1994	2487	45	23	91.753372	إدارة
5	7	1	1	30	5	1939	2487	46	23	91.250435	تنمية
5	7	1	1	30	6	1851	2487	80	23	90.678047	الإيرادات
5	7	1	1	30	7	1783	2487	60	23	93.096962	الذاتية
5	7	1	1	30	8	1766	2496	11	2	92.095612	-
5	7	1	1	30	9	1723	2487	36	25	93.263885	قسم
5	7	1	1	30	10	1634	2487	81	23	91.908531	التسويق.‎
5	7	1	1	30	11	2207	2496	13	2	92.390106	-
4	7	1	1	31	0	1015	2523	1205	28	-1	
5	7	1	1	31	1	1015	2524	365	26	83.862656	-(selffinancingafhsr@gmail.com)
5	7	1	1	31	2	1487	2526	50	23	92.234879	البريد
5	7	1	1	31	3	1389	2523	90	28	92.063408	الإلكتروني:‎
5	7	1	1	31	4	1546	2525	264	25	0.803291	)521١91-1770150-5179171(
5	7	1	1	31	5	1821	2519	63	36	91.623138	تحويلة‎
5	7	1	1	31	6	1918	2525	124	25	2.689857	)١17756٠0٠0٠0١01(
5	7	1	1	31	7	2111	2519	88	36	92.436272	للاستفسار
5	7	1	1	31	8	2052	2519	51	36	92.909882	هاتف:‎
5	7	1	1	31	9	2211	2535	9	2	87.600479	—
4	7	1	1	32	0	1517	2653	703	25	-1	
5	7	1	1	32	1	2180	2644	44	38	93.027039	تعلن
5	7	1	1	32	2	2128	2644	46	38	93.024261	مدينة
5	7	1	1	32	3	2078	2644	37	38	91.429695	الملك
5	7	1	1	32	4	1985	2644	84	38	84.227493	عبدالعزيز
5	7	1	1	32	5	1923	2644	54	38	92.550621	للعلوم
5	7	1	1	32	6	1840	2644	75	38	92.444031	والتقنية
5	7	1	1	32	7	1812	2644	20	38	93.266144	عن
5	7	1	1	32	8	1755	2644	48	38	92.922981	تمديد
5	7	1	1	32	9	1705	2644	41	38	91.216545	موعد
5	7	1	1	32	10	1667	2644	29	38	93.068794	طرح
5	7	1	1	32	11	1591	2644	67	38	90.327728	المزايدة
5	7	1	1	32	12	1517	2644	60	38	93.149162	التالية:‎
4	7	1	1	33	0	277	2803	1912	57	-1	
5	7	1	1	33	1	277	2831	36	17	0.000000	iy!
5	7	1	1	33	2	2174	2827	15	20	48.794651	تأ
5	7	1	1	33	3	2087	2824	21	37	92.429749	قع
5	7	1	1	33	4	2029	2824	50	37	92.139694	مغسلة
5	7	1	1	33	5	1957	2824	57	37	93.132339	الملابس
5	7	1	1	33	6	1932	2824	19	37	90.256218	في
5	7	1	1	33	7	1867	2831	72	25	92.784416	المجمع
5	7	1	1	33	8	561	2803	49	57	92.344131	الأحد‎
4	7	1	1	34	0	257	2829	1917	38	-1	
5	7	1	1	34	1	257	2829	43	38	26.920578	ony
5	7	1	1	34	2	992	2850	22	4	16.810410	5k
5	7	1	1	34	3	1396	2846	5	5	59.464928	5
5	7	1	1	34	4	1540	2851	7	3	67.744095	3
5	7	1	1	34	5	2136	2829	42	38	81.202347	أجير
5	7	1	1	34	6	2106	2829	24	38	93.302544	مو
5	7	1	1	34	7	1959	2829	27	38	82.730606	ابس
5	7	1	1	34	8	1931	2829	20	38	93.455582	في
5	7	1	1	34	9	1895	2850	4	4	90.260696	المج‎
4	7	1	1	35	0	266	2850	1890	17	-1	
5	7	1	1	35	1	266	2851	7	4	66.088745	9
5	7	1	1	35	2	631	2850	5	16	84.209724	١
5	7	1	1	35	3	788	2857	11	3	87.222908	-
5	7	1	1	35	4	1465	2850	4	16	93.133751	الدور
5	7	1	1	35	5	1412	2850	4	16	93.302742	الأول
5	7	1	1	35	6	1310	2850	44	16	93.029030	(إدارة
5	7	1	1	35	7	1155	2859	5	6	60.169392	3
5	7	1	1	35	8	1016	2851	5	4	78.010811	نة
5	7	1	1	35	9	981	2852	7	4	83.966118	فت
5	7	1	1	35	10	914	2851	4	4	92.395020	ض
5	7	1	1	35	11	810	2850	78	17	92.583672	المزايدات‎
5	7	1	1	35	12	1582	2851	5	4	60.719685	:
5	7	1	1	35	13	1936	2853	7	4	36.515259	3
5	7	1	1	35	14	2149	2851	7	4	91.186005	9
4	7	1	1	36	0	212	2839	1980	71	-1	
5	7	1	1	36	1	1309	2844	22	40	85.486191	ارة
5	7	1	1	36	2	1156	2840	50	57	56.674454	مجان
5	7	1	1	36	3	1006	2845	46	65	76.783768	لجنة
5	7	1	1	36	4	970	2845	25	65	26.078636	ننج
5	7	1	1	36	5	913	2845	45	65	62.157379	عرو
5	7	1	1	36	6	832	2845	61	65	36.790981	اللزاير
5	7	1	1	36	7	797	2890	23	15	78.444687	9
5	7	1	1	36	8	634	2851	22	54	71.918518	9
5	7	1	1	36	9	581	2850	44	55	34.978104	اديه
5	7	1	1	36	10	511	2839	44	70	34.816765	امه
5	7	1	1	36	11	212	2869	137	25	37.389069	اه‎
5	7	1	1	36	12	1339	2850	75	55	41.106052	Das
5	7	1	1	36	13	1423	2840	46	69	77.587814	الدور‎
5	7	1	1	36	14	1482	2850	40	43	30.108521	(V1)
5	7	1	1	36	15	1569	2840	45	69	56.839905	مبنى
5	7	1	1	36	16	1531	2840	28	69	93.301231	رقم‎
5	7	1	1	36	17	1694	2848	89	50	3.161781	(t9/a8)
5	7	1	1	36	18	2145	2870	47	15	92.630768	السكنى
5	7	1	1	36	19	2064	2870	58	23	89.322922	بمدينة
5	7	1	1	36	20	2020	2848	36	51	83.460464	الملك
5	7	1	1	36	21	1985	2848	30	51	88.398560	عبد
5	7	1	1	36	22	1928	2848	51	51	88.398560	العزيز
5	7	1	1	36	23	1862	2848	57	51	69.958382	للعلوم‎
4	7	1	1	37	0	227	2884	1877	50	-1	
5	7	1	1	37	1	227	2908	112	26	31.529907	0
5	7	1	1	37	2	2034	2884	70	52	84.516556	والتقنية
5	7	1	1	37	3	1951	2884	74	52	90.608597	بالرياض
5	7	1	1	37	4	1490	2884	53	40	91.319206	العقود
5	7	1	1	37	5	1372	2884	109	40	92.393044	والمشتريات)
5	7	1	1	37	6	1002	2896	23	17	92.551994	ود
5	7	1	1	37	7	877	2885	45	40	91.474747	مبنى
5	7	1	1	37	8	839	2885	29	40	93.305489	رقم
5	7	1	1	37	9	786	2889	7	24	22.808868	)19(
5	7	1	1	37	10	517	2889	114	40	38.840164	اام‎
4	7	1	1	38	0	526	2919	1524	38	-1	
5	7	1	1	38	1	526	2919	47	38	45.970924	Pluss
5	7	1	1	38	2	581	2928	64	24	19.881897	)1:٠١(
5	7	1	1	38	3	2043	2929	7	3	89.396599	ية
5	7	1	1	38	4	2020	2928	4	4	56.405506	ب‎
4	7	1	1	39	0	221	2976	1999	30	-1	
5	7	1	1	39	1	2167	2980	53	25	93.297577	على
5	7	1	1	39	2	2143	2972	20	43	96.635452	أن
5	7	1	1	39	3	2107	2976	52	29	96.635452	يتم
5	7	1	1	39	4	2049	2980	51	25	93.176056	تسليم
5	7	1	1	39	5	2001	2976	40	25	93.172150	أصل
5	7	1	1	39	6	1928	2980	65	22	92.967590	الضمان
5	7	1	1	39	7	1867	2980	54	26	92.180321	البنكي
5	7	1	1	39	8	1846	2980	13	26	63.964085	في
5	7	1	1	39	9	1799	2972	34	43	90.740852	ظرف
5	7	1	1	39	10	1751	2972	41	43	90.740852	مغلق
5	7	1	1	39	11	1715	2980	20	23	93.203812	إلى
5	7	1	1	39	12	1665	2972	39	43	95.969368	رئيس
5	7	1	1	39	13	1614	2972	41	43	93.245369	لجنة
5	7	1	1	39	14	1579	2972	24	43	93.130630	فتح
5	7	1	1	39	15	1485	2980	78	23	85.366760	المزايدات
5	7	1	1	39	16	1464	2980	13	26	93.283127	في
5	7	1	1	39	17	1419	2980	37	23	92.227325	المقر
5	7	1	1	39	18	1341	2980	72	26	92.399521	الرئيسي
5	7	1	1	39	19	1285	2980	50	21	90.804245	لمدينة
5	7	1	1	39	20	1240	2980	38	17	85.114883	الملك
5	7	1	1	39	21	1145	2980	89	23	80.630173	عبدالعزيز
5	7	1	1	39	22	1084	2980	55	25	91.151428	للعلوم
5	7	1	1	39	23	1006	2980	71	23	92.219666	والتقنية
5	7	1	1	39	24	988	2989	9	2	92.841835	-
5	7	1	1	39	25	937	2980	43	25	93.044449	مبنى
5	7	1	1	39	26	900	2980	30	25	93.275909	رقم
5	7	1	1	39	27	848	2979	44	25	53.070942	)1%(
5	7	1	1	39	28	828	2989	13	2	90.781120	-
5	7	1	1	39	29	764	2980	56	23	90.781120	الطابق
5	7	1	1	39	30	704	2980	51	17	92.783257	الثالث
5	7	1	1	39	31	684	2989	13	2	92.915939	-
5	7	1	1	39	32	628	2980	45	23	92.915939	إدارة
5	7	1	1	39	33	550	2980	69	23	92.826401	الشؤون
5	7	1	1	39	34	539	2972	14	43	44.029320	ال
5	7	1	1	39	35	488	2980	55	23	44.029320	مالية»
5	7	1	1	39	36	437	2980	42	22	92.946487	وذلك
5	7	1	1	39	37	401	2980	29	23	93.145630	قبل
5	7	1	1	39	38	350	2985	44	18	92.982468	موعد
5	7	1	1	39	39	311	2979	32	26	91.253189	فتح
5	7	1	1	39	40	221	2979	82	24	86.914032	المظاريف.‎
5	7	1	1	39	41	2208	2972	14	43	92.478638	-
1	8	0	0	0	0	0	0	2363	3189	-1	
2	8	1	0	0	0	162	155	2059	2854	-1	
3	8	1	1	0	0	162	155	2059	2854	-1	
4	8	1	1	1	0	652	155	1533	22	-1	
5	8	1	1	1	1	2150	151	35	38	34.784508	هر
5	8	1	1	1	2	2095	155	44	22	43.821186	ار
5	8	1	1	1	3	2038	155	44	22	40.074764	ار
5	8	1	1	1	4	1974	155	51	22	0.000000	ار
5	8	1	1	1	5	652	174	16	3	49.810478	9
4	8	1	1	2	0	507	173	1671	17	-1	
5	8	1	1	2	1	2110	184	68	6	18.881088	كك
5	8	1	1	2	2	650	173	52	17	92.390091	السنة
5	8	1	1	2	3	614	164	30	38	93.302605	102
5	8	1	1	2	4	555	173	147	17	92.509911	العدد
5	8	1	1	2	5	507	174	41	16	93.077934	5012
4	8	1	1	3	0	211	184	1961	27	-1	
5	8	1	1	3	1	2007	184	165	27	70.013573	امْالقرىع00
5	8	1	1	3	2	814	200	7	3	80.869339	8
5	8	1	1	3	3	336	190	36	5	72.315567	57
5	8	1	1	3	4	211	188	10	4	89.521332	5
4	8	1	1	4	0	209	163	1999	84	-1	
5	8	1	1	4	1	1952	174	88	73	7.125969	ate
5	8	1	1	4	2	2051	174	31	73	48.423859	igh
5	8	1	1	4	3	2106	174	102	73	53.046860	Bar»‏
5	8	1	1	4	4	1929	163	3	72	95.380646	|
5	8	1	1	4	5	1859	173	34	53	96.943192	8
5	8	1	1	4	6	946	205	73	25	92.338432	الجمعة
5	8	1	1	4	7	924	190	12	44	93.263474	9
5	8	1	1	4	8	856	190	58	44	92.947411	جمادى
5	8	1	1	4	9	778	205	241	25	91.622368	الآخرة
5	8	1	1	4	10	710	190	58	44	80.876648	1445ه
5	8	1	1	4	11	672	206	23	17	80.876648	22
5	8	1	1	4	12	586	190	75	44	86.831123	ديسمبر
5	8	1	1	4	13	504	190	73	44	72.846931	02023(
5	8	1	1	4	14	328	188	98	29	90.956177	إعلانات
5	8	1	1	4	15	209	185	105	31	92.188843	حكومية
4	8	1	1	5	0	2122	294	98	9	-1	
5	8	1	1	5	1	2122	294	98	9	72.662010	—
4	8	1	1	6	0	1953	330	207	12	-1	
5	8	1	1	6	1	2120	330	14	12	57.238678	م
5	8	1	1	6	2	1953	336	14	6	51.820694	oo‏
4	8	1	1	7	0	1920	331	297	53	-1	
5	8	1	1	7	1	2055	331	162	46	90.550919	استثمار
5	8	1	1	7	2	1920	331	120	53	91.626938	مواقع
4	8	1	1	8	0	1718	432	503	28	-1	
5	8	1	1	8	1	2182	428	43	36	93.034874	تعلن
5	8	1	1	8	2	2125	428	47	36	92.378212	أمانة
5	8	1	1	8	3	2058	428	59	36	93.078888	محافظة
5	8	1	1	8	4	2020	428	30	36	93.264542	حفر
5	8	1	1	8	5	1952	428	56	36	92.756035	الباطن
5	8	1	1	8	6	1921	428	21	36	93.215080	عن
5	8	1	1	8	7	1880	428	30	36	92.992279	طرح
5	8	1	1	8	8	1792	428	80	36	92.715240	المزايدات
5	8	1	1	8	9	1718	436	59	23	92.810654	التالية:
4	8	1	1	9	0	1250	621	864	28	-1	
5	8	1	1	9	1	2065	625	49	24	92.224419	إنشاء
5	8	1	1	9	2	1985	625	72	24	92.788345	وتشغيل
5	8	1	1	9	3	1910	626	69	23	92.446381	وصيانة
5	8	1	1	9	4	1865	616	38	37	93.085640	حلبة
5	8	1	1	9	5	1794	616	63	37	92.471703	لممارسة
5	8	1	1	9	6	1707	625	73	23	92.197212	الهوايات
5	8	1	1	9	7	1626	625	73	24	57.726292	الشبابية
5	8	1	1	9	8	1546	626	73	22	91.671951	وخدمات
5	8	1	1	9	9	1475	626	64	16	23.093842	مساندة
5	8	1	1	9	10	1404	626	63	16	92.449310	متعددة
5	8	1	1	9	11	1325	621	70	22	92.422928	الأنشطة
5	8	1	1	9	12	1250	626	68	23	92.755028	بالقطعة
4	8	1	1	10	0	976	650	1033	45	-1	
5	8	1	1	10	1	1946	655	63	40	93.097122	الواقعة
5	8	1	1	10	2	1869	655	70	40	93.120255	بالمخطط
5	8	1	1	10	3	1641	664	217	25	42.740868	(ش-ر-777-ح-444١)‏
5	8	1	1	10	4	1601	655	31	40	93.257568	بحي
5	8	1	1	10	5	1534	655	52	40	92.858009	الربيع
5	8	1	1	10	6	1516	673	11	2	92.106590	-
5	8	1	1	10	7	1459	655	48	40	93.138733	مدينة
5	8	1	1	10	8	1421	655	28	40	93.251511	حفر
5	8	1	1	10	9	1349	655	61	40	92.958534	الباطن
5	8	1	1	10	10	976	650	225	18	48.108807	00
4	8	1	1	11	0	1248	763	939	39	-1	
5	8	1	1	11	1	2178	787	9	15	72.585365	0
5	8	1	1	11	2	2067	767	50	24	92.880493	إنشاء
5	8	1	1	11	3	1989	759	65	45	92.113472	وتشغيل
5	8	1	1	11	4	1913	759	66	45	92.611397	وصيانة
5	8	1	1	11	5	1859	759	44	45	92.875221	مجمع
5	8	1	1	11	6	1798	759	51	45	93.235199	تجاري
5	8	1	1	11	7	1727	768	57	25	91.652405	بالقطع
5	8	1	1	11	8	1674	763	45	30	91.652405	أرقام
5	8	1	1	11	9	1646	759	20	45	93.303299	من
5	8	1	1	11	10	1576	763	143	30	34.510071	(TV)‏
5	8	1	1	11	11	1543	759	21	45	93.216339	إلى
5	8	1	1	11	12	1477	767	57	25	51.181076	(ت١؟)‏
5	8	1	1	11	13	1398	759	68	45	84.514626	بالمخطط
5	8	1	1	11	14	1356	766	30	26	72.676735	)4(
5	8	1	1	11	15	1314	759	35	45	93.274040	على
5	8	1	1	11	16	1248	767	58	25	52.115898	(175)
4	8	1	1	12	0	976	787	1141	49	-1	
5	8	1	1	12	1	2066	796	51	40	93.046356	المعدل
5	8	1	1	12	2	2027	805	30	25	64.862511	)1(
5	8	1	1	12	3	1993	796	23	40	93.249779	حي
